,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
24432,17,Private,132636,11th,7,Single,Transport-moving,Own-child,White,Female,0,0,16,United-States,<=50K,27397
24437,46,Private,96080,9th,5,Separated,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,19281
24438,18,Unknown,78181,HS-grad,9,Single,Unknown,Own-child,White,Female,0,0,20,United-States,<=50K,20851
24445,26,Private,67257,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K,47718
24447,30,Private,29235,Some-college,10,Single,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,<=50K,38560
24451,19,Unknown,45643,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,25,United-States,<=50K,26692
24456,40,Private,128700,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,30182
24460,35,Private,142616,HS-grad,9,Separated,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K,2824
24461,20,Private,148509,HS-grad,9,Single,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,5948
24466,30,Local-gov,327825,HS-grad,9,Divorced,Protective-serv,Own-child,White,Female,0,0,32,United-States,<=50K,10991
24470,61,Private,101265,12th,8,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,Italy,<=50K,18350
24471,22,Private,184975,HS-grad,9,Married-spouse-absent,Other-service,Own-child,White,Female,0,0,3,United-States,<=50K,24599
24473,39,Private,301867,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,24,Philippines,<=50K,39767
24477,51,Self-emp-not-inc,88528,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,99,United-States,<=50K,4092
24478,47,Private,24723,10th,6,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,45,United-States,<=50K,31345
24481,48,Federal-gov,100067,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,40478
24486,19,Private,104844,Some-college,10,Single,Sales,Own-child,White,Female,0,0,15,United-States,<=50K,18264
24487,47,Unknown,89806,Some-college,10,Divorced,Unknown,Not-in-family,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K,21334
24488,24,Private,89347,11th,7,Single,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,47593
24492,23,Private,122272,HS-grad,9,Single,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K,2109
24498,38,Private,391040,Assoc-voc,11,Separated,Tech-support,Unmarried,White,Female,0,0,20,United-States,<=50K,2535
24499,23,Private,134997,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,80,United-States,<=50K,15944
24500,28,Private,392487,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K,20229
24508,34,Private,340458,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,48968
24509,19,Unknown,440417,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,15,United-States,<=50K,22427
24511,35,Private,297485,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,36450
24513,25,Private,109419,HS-grad,9,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,9470
24518,34,Private,232855,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,37,United-States,<=50K,32176
24520,50,Private,194231,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K,146068
24522,36,Unknown,168223,Bachelors,13,Single,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K,30935
24525,20,Private,153583,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,40,Unknown,<=50K,9329
24527,38,Private,40319,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,42,United-States,<=50K,8386
24529,17,Private,98675,9th,5,Single,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K,21931
24533,33,Private,203463,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,22424
24538,23,Private,176262,Assoc-voc,11,Single,Adm-clerical,Other-relative,White,Female,0,0,36,United-States,<=50K,45910
24539,20,Private,179423,Some-college,10,Single,Handlers-cleaners,Own-child,White,Female,0,0,8,United-States,<=50K,24559
24542,66,Local-gov,188220,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,>50K,53393
24544,32,State-gov,77723,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,11185
24545,57,Private,133902,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K,45856
24549,26,Private,55929,Masters,14,Single,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,<=50K,26449
24550,22,Unknown,165065,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,40,Italy,<=50K,39285
24559,21,Private,148444,Some-college,10,Single,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,8854
24561,31,Federal-gov,101345,HS-grad,9,Single,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K,16782
24565,17,Unknown,48751,11th,7,Single,Unknown,Own-child,Black,Female,0,0,40,United-States,<=50K,14802
24567,19,Private,307496,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,23,United-States,<=50K,12372
24569,23,Private,267955,Some-college,10,Single,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,1698
24572,33,Private,167771,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,30925
24574,21,Unknown,380219,Some-college,10,Single,Unknown,Own-child,Black,Female,0,0,40,United-States,<=50K,6265
24575,19,Private,185097,HS-grad,9,Single,Handlers-cleaners,Not-in-family,White,Female,0,0,37,United-States,<=50K,13959
24576,29,Private,144808,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K,31253
24579,30,Private,289458,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,13991
24580,34,Private,144798,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,22551
24588,24,Private,215243,Bachelors,13,Single,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,<=50K,34239
24592,25,Private,219130,Some-college,10,Single,Other-service,Not-in-family,Other,Female,0,0,40,United-States,<=50K,7717
24593,64,Private,180624,Assoc-acdm,12,Single,Prof-specialty,Other-relative,White,Female,0,0,30,United-States,<=50K,30388
24594,28,Private,194472,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,8262
24598,77,Private,149912,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,10,United-States,<=50K,17145
24600,17,Unknown,806316,11th,7,Single,Unknown,Own-child,White,Female,0,0,20,United-States,<=50K,19620
24603,25,Local-gov,249214,Some-college,10,Single,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,12430
24611,30,Private,165503,Bachelors,13,Single,Sales,Own-child,White,Female,0,0,65,United-States,<=50K,13397
24612,48,Private,102597,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,44,United-States,<=50K,31522
24613,62,Unknown,113234,Masters,14,Married-civ-spouse,Unknown,Wife,White,Female,0,0,40,United-States,<=50K,17638
24616,32,Private,237478,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,2637
24617,40,Federal-gov,36885,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K,14338
24618,17,Private,166242,10th,6,Single,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,8340
24626,23,Private,65481,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,>50K,319220
24629,36,Private,359678,HS-grad,9,Single,Machine-op-inspct,Not-in-family,Black,Female,0,0,48,United-States,<=50K,15194
24632,21,State-gov,299153,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K,29157
24633,46,Private,75256,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,40,United-States,<=50K,43159
24635,41,Private,308550,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,60,United-States,<=50K,3099
24636,50,Private,145717,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,30584
24637,36,Private,334366,11th,7,Separated,Exec-managerial,Not-in-family,White,Female,0,0,32,United-States,<=50K,21896
24638,31,Unknown,76198,HS-grad,9,Separated,Unknown,Own-child,White,Female,0,0,20,United-States,<=50K,42949
24641,52,Private,194259,7th-8th,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,<=50K,4987
24645,56,State-gov,67662,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K,20300
24648,30,Private,169152,HS-grad,9,Single,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,42649
24650,36,Private,215392,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,276399
24656,29,Federal-gov,119848,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,48299
24658,20,Private,236592,11th,7,Single,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,27096
24663,42,Local-gov,193537,7th-8th,4,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,35,Puerto-Rico,<=50K,40170
24668,21,Private,206891,7th-8th,4,Single,Farming-fishing,Own-child,White,Female,0,0,38,United-States,<=50K,27039
24669,23,Private,162551,Bachelors,13,Single,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K,26991
24670,45,Private,145637,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K,40732
24671,41,Private,101290,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,37092
24673,38,Private,439592,Some-college,10,Single,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K,42317
24676,28,Local-gov,407672,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,39739
24677,24,Private,73928,Assoc-voc,11,Single,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K,48335
24679,37,Private,260093,HS-grad,9,Single,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,33888
24680,28,Private,96020,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,22045
24681,54,Private,104421,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,7962
24682,56,State-gov,93415,HS-grad,9,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,41212
24683,27,Local-gov,282664,Bachelors,13,Single,Prof-specialty,Not-in-family,Other,Female,0,0,45,Unknown,<=50K,43067
24692,23,Private,76432,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,21331
24693,28,State-gov,277635,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K,10508
24695,51,Private,57698,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,32938
24699,47,Private,125120,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,<=50K,24441
24704,29,Private,201155,9th,5,Single,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K,27443
24707,28,Private,149652,10th,6,Single,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K,6212
24715,31,Unknown,213771,HS-grad,9,Widowed,Unknown,Unmarried,White,Female,0,0,36,United-States,<=50K,1279
24718,17,Private,198606,11th,7,Single,Handlers-cleaners,Own-child,White,Female,0,0,16,United-States,<=50K,28660
24719,19,Private,260333,HS-grad,9,Single,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,7174
24721,34,Private,136862,1st-4th,2,Single,Other-service,Other-relative,White,Female,0,0,40,Guatemala,<=50K,43244
24722,58,Private,187067,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,62,Canada,<=50K,11552
24723,23,Private,325921,Assoc-voc,11,Single,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K,7703
24724,33,Private,268127,HS-grad,9,Single,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,41026
24726,40,Private,177083,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K,15213
24727,28,Private,77009,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,50,United-States,<=50K,16457
24728,41,Private,306405,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K,25938
24729,22,Federal-gov,262819,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,41587
24732,22,Private,81145,HS-grad,9,Single,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,24973
24737,19,Private,199484,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K,11146
24744,29,Private,247053,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,2225
24746,29,Local-gov,190330,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K,6708
24752,41,Private,102085,HS-grad,9,Single,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,9944
24753,32,Private,212064,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,170953
24754,54,State-gov,166774,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K,146156
24756,18,Unknown,379768,HS-grad,9,Single,Unknown,Own-child,Other,Female,0,0,40,United-States,<=50K,5880
24764,35,Private,403037,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,17810
24775,19,Private,250249,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K,29680
24776,71,Private,93202,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,16,United-States,<=50K,17390
24777,29,Private,176723,Some-college,10,Single,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K,11503
24779,23,Private,91842,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K,38481
24780,52,Private,71768,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,44263
24784,37,Federal-gov,143547,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,40645
24787,20,Private,216472,Some-college,10,Single,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,40743
24794,18,Private,195372,11th,7,Single,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,24360
24797,51,Private,244572,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,0,0,37,United-States,<=50K,6395
24800,54,Private,320196,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Germany,<=50K,36838
24803,41,Private,599629,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,>50K,97751
24804,31,State-gov,161631,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,41907
24806,52,Private,169549,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,19571
24807,20,Private,127185,Some-college,10,Single,Prof-specialty,Own-child,White,Female,0,0,15,United-States,<=50K,42320
24808,18,Private,184277,HS-grad,9,Single,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,20621
24809,58,Private,119751,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,0,0,60,Philippines,<=50K,10806
24810,23,Private,294701,HS-grad,9,Single,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,26643
24811,21,Private,26842,Some-college,10,Single,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K,35756
24814,18,Private,163787,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,36751
24818,55,Self-emp-inc,120920,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K,26092
24819,24,Private,187551,Some-college,10,Single,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K,20683
24822,47,Local-gov,218596,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,5075
24825,56,Self-emp-not-inc,78090,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,48,United-States,<=50K,49612
24831,32,Private,110279,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,35,United-States,<=50K,38882
24834,41,Federal-gov,187462,Assoc-voc,11,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,26045
24837,46,Self-emp-inc,200949,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,50,Unknown,<=50K,45746
24838,47,Private,47247,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,2065
24839,56,Local-gov,571017,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K,1728
24840,47,Private,302711,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,4390
24844,42,Federal-gov,70240,Some-college,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,10690
24845,46,Private,229394,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,3467
24851,27,Local-gov,236472,Bachelors,13,Divorced,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K,10622
24852,37,Private,111499,Some-college,10,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,34425
24855,37,Private,234807,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K,11333
24859,35,Local-gov,226311,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,38,United-States,<=50K,40938
24868,72,Private,497280,9th,5,Widowed,Other-service,Unmarried,Black,Female,0,0,20,United-States,<=50K,43654
24871,58,Private,142158,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,<=50K,2331
24873,41,Private,213019,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,38,United-States,>50K,392481
24876,25,Private,28008,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,22960
