,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
23691,45,Federal-gov,358242,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,0,0,45,United-States,>50K,421939
23693,28,Local-gov,149991,Bachelors Degree,13,Married-civ-spouse,Protective-serv,Married,Black,0,0,42,United-States,>50K,306213
23694,31,Private,189759,Advanced Degree,14,Married-civ-spouse,Sales,Married,White,0,0,40,United-States,>50K,118668
23695,32,Private,339482,Highschool Graduate,3,Separated,Farming-fishing,Single,White,0,0,60,Mexico,<=50K,23942
23697,29,Private,354558,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,0,0,60,United-States,<=50K,31054
23699,26,State-gov,175044,Bachelors Degree,10,Single,Protective-serv,Single,White,0,0,40,United-States,<=50K,49466
23700,68,Private,45508,Highschool Graduate,3,Married-spouse-absent,Sales,Single,White,0,0,22,United-States,<=50K,42216
23701,32,Private,173351,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,48,United-States,<=50K,20262
23704,21,Private,143062,Highschool Graduate,9,Single,Machine-op-inspct,Single,White,0,0,40,United-States,<=50K,4645
23706,33,Local-gov,293063,Bachelors Degree,13,Married-spouse-absent,Prof-specialty,Single,Black,0,0,40,Unknown,<=50K,18250
23707,26,Private,377754,Highschool Graduate,9,Single,Machine-op-inspct,Single,White,0,0,40,United-States,<=50K,3718
23708,31,Private,193477,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,55,United-States,<=50K,4685
23709,29,Local-gov,277323,Highschool Graduate,9,Single,Protective-serv,Single,White,0,0,45,United-States,<=50K,15750
23713,20,Private,470875,Highschool Graduate,9,Married-civ-spouse,Sales,Single,Black,0,0,32,United-States,<=50K,33923
23714,40,Private,201734,Bachelors Degree,10,Single,Handlers-cleaners,Single,White,0,0,48,United-States,<=50K,1141
23715,52,Local-gov,91689,Bachelors Degree,10,Married-civ-spouse,Transport-moving,Married,White,0,0,40,United-States,<=50K,38890
23717,24,Private,293324,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,0,0,40,United-States,<=50K,21583
23718,20,Private,219262,Highschool Graduate,5,Single,Transport-moving,Single,White,0,0,50,United-States,<=50K,21630
23719,38,Self-emp-not-inc,403391,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,0,0,60,United-States,<=50K,17576
23722,32,State-gov,111363,Technical School,15,Married-civ-spouse,Prof-specialty,Married,White,0,0,75,United-States,>50K,423784
23723,49,Private,240869,Highschool Graduate,4,Single,Other-service,Single,White,0,0,35,United-States,<=50K,34949
23725,31,Private,416415,Highschool Graduate,9,Separated,Adm-clerical,Single,White,0,0,45,United-States,<=50K,48533
23726,46,Unknown,280030,Highschool Graduate,3,Married-civ-spouse,Unknown,Married,White,0,0,40,Mexico,<=50K,39664
23728,46,Local-gov,167159,Bachelors Degree,10,Married-civ-spouse,Protective-serv,Married,White,0,0,70,United-States,>50K,317797
23730,37,Private,160035,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,<=50K,1187
23731,44,Unknown,190205,Highschool Graduate,4,Married-civ-spouse,Unknown,Married,White,0,0,25,United-States,<=50K,7012
23733,28,Self-emp-not-inc,112403,Bachelors Degree,13,Single,Protective-serv,Single,White,0,0,40,United-States,<=50K,20461
23736,19,Private,456572,Highschool Graduate,9,Single,Farming-fishing,Single,White,0,0,35,United-States,<=50K,28481
23737,31,Self-emp-not-inc,177675,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,0,0,40,United-States,>50K,422350
23738,37,Private,102953,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,<=50K,17259
23739,22,Unknown,224238,Bachelors Degree,10,Single,Unknown,Single,White,0,0,2,United-States,<=50K,3403
23740,46,Private,155489,Technical School,12,Married-civ-spouse,Craft-repair,Married,White,0,0,44,United-States,>50K,286721
23741,40,Local-gov,261497,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,Black,0,0,35,United-States,<=50K,47205
23742,58,Private,365511,Bachelors Degree,10,Divorced,Machine-op-inspct,Single,Other,0,0,40,Mexico,<=50K,27268
23743,36,Private,187999,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,>50K,56035
23746,49,Private,168262,Highschool Graduate,6,Divorced,Other-service,Single,White,0,0,48,United-States,<=50K,26563
23747,46,Private,165953,Bachelors Degree,13,Married-civ-spouse,Adm-clerical,Married,White,0,0,45,United-States,>50K,479062
23750,53,State-gov,231472,Advanced Degree,16,Married-civ-spouse,Prof-specialty,Married,White,0,0,40,United-States,>50K,287900
23751,60,Self-emp-not-inc,78913,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,0,0,50,United-States,<=50K,47678
23752,28,Private,69107,Highschool Graduate,9,Married-civ-spouse,Handlers-cleaners,Married,Black,0,0,40,United-States,<=50K,4797
23754,31,Private,169002,Highschool Graduate,9,Married-civ-spouse,Handlers-cleaners,Married,White,0,0,55,United-States,<=50K,5137
23755,34,Private,422836,Highschool Graduate,9,Divorced,Prof-specialty,Single,White,0,0,40,Mexico,<=50K,8023
23756,27,State-gov,230922,Advanced Degree,14,Single,Exec-managerial,Single,White,0,0,40,Scotland,<=50K,18045
23759,51,Private,82566,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,50,United-States,<=50K,2799
23760,55,Private,86505,Highschool Graduate,9,Married-civ-spouse,Tech-support,Married,White,0,0,20,United-States,<=50K,28874
23761,43,Private,178780,Technical School,12,Married-civ-spouse,Exec-managerial,Married,White,0,0,45,United-States,>50K,107107
23763,48,Private,176810,Highschool Graduate,9,Married-civ-spouse,Other-service,Married,White,0,0,40,United-States,<=50K,1798
23764,34,Private,113838,Bachelors Degree,10,Married-civ-spouse,Sales,Married,White,0,0,45,United-States,>50K,236759
23765,31,Local-gov,121055,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,70,United-States,>50K,99722
23766,71,Unknown,52171,Highschool Graduate,4,Divorced,Unknown,Single,White,0,0,45,United-States,<=50K,36216
23767,17,Private,566049,Highschool Graduate,6,Single,Other-service,Single,White,0,0,8,United-States,<=50K,49054
23771,34,Private,100669,Bachelors Degree,13,Married-civ-spouse,Transport-moving,Married,Asian-Pac-Islander,0,0,40,United-States,>50K,137234
23772,33,Private,112847,Highschool Graduate,9,Married-civ-spouse,Transport-moving,Married,Asian-Pac-Islander,0,0,40,Unknown,<=50K,14691
23773,41,Local-gov,32185,Advanced Degree,14,Married-civ-spouse,Exec-managerial,Married,White,0,0,40,United-States,>50K,477646
23774,59,Private,138370,Highschool Graduate,6,Married-spouse-absent,Protective-serv,Single,Asian-Pac-Islander,0,0,40,India,<=50K,35845
23775,46,Private,180505,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,Black,0,0,40,United-States,<=50K,47608
23776,45,Private,168262,Advanced Degree,14,Divorced,Prof-specialty,Single,White,0,0,40,United-States,<=50K,30081
23778,31,Private,113838,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,0,0,50,United-States,<=50K,22960
23779,28,Private,197905,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,50,United-States,<=50K,27478
23780,32,Private,316589,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,0,0,40,United-States,>50K,229045
23781,36,Private,336367,Technical School,12,Single,Exec-managerial,Single,White,0,0,50,United-States,<=50K,32526
23782,23,Private,209955,Highschool Graduate,9,Single,Craft-repair,Single,White,0,0,40,United-States,<=50K,11961
23783,44,Private,210013,Highschool Graduate,9,Married-civ-spouse,Transport-moving,Married,White,0,0,40,United-States,>50K,364621
23784,37,Private,224541,Bachelors Degree,10,Married-civ-spouse,Transport-moving,Married,White,0,0,40,United-States,<=50K,35801
23787,37,Private,202950,Highschool Graduate,9,Married-civ-spouse,Transport-moving,Married,White,0,0,40,United-States,>50K,343431
23788,26,Private,154093,Highschool Graduate,9,Single,Transport-moving,Single,Black,0,0,40,United-States,<=50K,1352
23789,51,Private,355954,Bachelors Degree,10,Married-civ-spouse,Craft-repair,Married,White,0,0,60,United-States,>50K,138186
23791,67,Self-emp-not-inc,286372,Bachelors Degree,13,Married-civ-spouse,Transport-moving,Married,White,0,0,40,United-States,<=50K,13734
23795,33,Private,159888,Highschool Graduate,7,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,<=50K,39182
23796,48,Private,278039,Highschool Graduate,9,Divorced,Sales,Single,White,0,0,60,United-States,<=50K,38554
23798,24,Private,208882,Highschool Graduate,9,Single,Craft-repair,Single,Black,0,0,40,United-States,<=50K,23738
23800,40,Private,225193,Highschool Graduate,9,Married-civ-spouse,Handlers-cleaners,Married,White,0,0,63,United-States,<=50K,2444
23802,42,Self-emp-not-inc,175674,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,0,0,60,United-States,<=50K,7375
23804,31,Private,194901,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,0,0,50,United-States,>50K,240119
23805,53,Private,203173,Technical School,11,Married-civ-spouse,Exec-managerial,Married,White,0,0,45,United-States,<=50K,3466
23807,32,Private,111836,Bachelors Degree,10,Married-civ-spouse,Other-service,Married,Black,0,0,50,United-States,<=50K,16565
23808,34,Private,198613,Highschool Graduate,7,Married-civ-spouse,Sales,Married,White,0,0,25,Unknown,<=50K,23918
23809,41,Self-emp-inc,149102,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,0,0,35,United-States,>50K,361124
23811,25,Private,130397,Highschool Graduate,6,Single,Farming-fishing,Single,Amer-Indian-Eskimo,0,0,40,United-States,<=50K,31125
23813,17,Private,121287,Highschool Graduate,5,Single,Craft-repair,Single,White,0,0,40,United-States,<=50K,49583
23814,82,Self-emp-inc,120408,Bachelors Degree,10,Widowed,Sales,Single,White,0,0,20,United-States,<=50K,40330
23816,26,Private,388812,Bachelors Degree,10,Single,Sales,Single,Black,0,0,35,United-States,<=50K,44187
23817,37,Private,294919,Bachelors Degree,10,Divorced,Transport-moving,Single,White,0,0,40,United-States,<=50K,45421
23818,25,Private,101684,Highschool Graduate,6,Married-civ-spouse,Transport-moving,Married,White,0,0,40,United-States,<=50K,11895
23819,65,Private,36209,Highschool Graduate,6,Married-civ-spouse,Handlers-cleaners,Married,White,0,0,22,United-States,>50K,116814
23820,39,Private,123983,Bachelors Degree,13,Divorced,Sales,Single,Asian-Pac-Islander,0,0,40,China,<=50K,13443
23821,36,Self-emp-not-inc,340001,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,<=50K,15177
23822,37,Self-emp-not-inc,203828,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,0,0,45,United-States,<=50K,16354
23823,23,Private,183789,Highschool Graduate,9,Single,Sales,Single,White,0,0,40,United-States,<=50K,34933
23824,34,Private,305619,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,>50K,75316
23825,63,Self-emp-not-inc,174181,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,0,0,20,United-States,<=50K,17001
23827,49,Self-emp-not-inc,43479,Bachelors Degree,10,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,<=50K,30495
23830,28,Private,272913,Highschool Graduate,6,Married-civ-spouse,Handlers-cleaners,Married,White,0,0,30,Mexico,<=50K,14937
23831,45,Federal-gov,222011,Bachelors Degree,13,Married-civ-spouse,Handlers-cleaners,Married,White,0,0,40,United-States,<=50K,20918
23832,40,Self-emp-inc,301007,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,0,0,60,United-States,<=50K,19437
23833,45,Private,197731,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,0,0,40,United-States,<=50K,2386
23834,20,Private,173736,Highschool Graduate,5,Single,Machine-op-inspct,Single,White,0,0,40,United-States,<=50K,33452
23837,49,Local-gov,219021,Bachelors Degree,10,Divorced,Exec-managerial,Single,White,0,0,48,United-States,>50K,264274
23838,37,Private,137229,Technical School,11,Divorced,Sales,Single,White,0,0,45,United-States,>50K,432751
23839,31,Self-emp-not-inc,281030,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,45,United-States,<=50K,13848
23840,21,Private,234108,Bachelors Degree,10,Single,Handlers-cleaners,Single,White,0,0,40,United-States,<=50K,18530
23842,20,Unknown,162667,Highschool Graduate,9,Single,Unknown,Single,White,0,0,40,El-Salvador,<=50K,12732
23844,46,Private,305160,Highschool Graduate,2,Married-civ-spouse,Handlers-cleaners,Married,White,0,0,40,Mexico,<=50K,7341
23845,48,Private,212954,Bachelors Degree,10,Married-civ-spouse,Craft-repair,Married,White,0,0,60,United-States,>50K,407837
23847,41,Private,152958,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,>50K,86798
23849,54,Self-emp-inc,119570,Technical School,12,Married-civ-spouse,Sales,Married,White,0,0,50,United-States,>50K,181025
23851,44,Private,187720,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,41,United-States,<=50K,36517
23852,50,Private,145409,Highschool Graduate,9,Married-civ-spouse,Transport-moving,Married,White,0,0,50,United-States,>50K,436126
23854,34,Private,203488,Highschool Graduate,9,Single,Craft-repair,Single,White,0,0,40,United-States,<=50K,33818
23855,46,Private,330416,Bachelors Degree,10,Married-civ-spouse,Adm-clerical,Married,White,0,0,40,United-States,<=50K,33545
23856,35,Private,25803,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,<=50K,1286
23857,38,Private,171150,Technical School,12,Married-civ-spouse,Prof-specialty,Married,White,0,0,40,United-States,>50K,155170
23858,30,Private,329425,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,<=50K,49981
23860,21,Private,201179,Highschool Graduate,9,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,2102
23861,40,Private,182268,Highschool Graduate,1,Married-spouse-absent,Adm-clerical,Single,White,0,0,40,United-States,<=50K,5653
23862,56,Self-emp-not-inc,95763,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,55,United-States,<=50K,15824
23863,48,Private,125892,Highschool Graduate,5,Married-civ-spouse,Machine-op-inspct,Married,White,0,0,40,Poland,<=50K,5003
23865,52,Private,373367,Highschool Graduate,7,Widowed,Craft-repair,Single,White,0,0,40,United-States,<=50K,33150
23866,60,Local-gov,165982,Advanced Degree,14,Married-civ-spouse,Exec-managerial,Married,White,0,0,50,United-States,>50K,440949
23867,45,Private,165484,Advanced Degree,16,Married-civ-spouse,Prof-specialty,Married,White,0,0,50,United-States,>50K,390922
23868,30,Private,156890,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,0,0,45,United-States,<=50K,13302
23869,43,Private,244172,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,0,0,35,Unknown,<=50K,49477
23870,36,Private,219814,Highschool Graduate,5,Married-civ-spouse,Craft-repair,Married,White,0,0,35,Guatemala,<=50K,21628
23871,42,Private,171841,Technical School,15,Married-civ-spouse,Prof-specialty,Married,White,0,0,60,United-States,<=50K,24659
23872,62,Private,205643,Technical School,15,Married-civ-spouse,Craft-repair,Married,White,0,0,45,United-States,>50K,156544
23874,45,Private,102559,Technical School,11,Married-civ-spouse,Craft-repair,Married,White,0,0,40,Canada,>50K,70341
23875,47,Private,60267,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,0,0,38,United-States,>50K,241497
23876,43,Private,388725,Technical School,12,Married-civ-spouse,Sales,Married,White,0,0,40,United-States,<=50K,15434
23877,24,Private,215712,Bachelors Degree,10,Single,Other-service,Single,White,0,0,35,United-States,<=50K,43202
23879,25,Private,193051,Highschool Graduate,9,Single,Exec-managerial,Single,White,0,0,25,United-States,<=50K,46263
23880,21,Private,305446,Bachelors Degree,10,Single,Exec-managerial,Single,White,0,0,40,United-States,<=50K,31510
23881,29,Private,146949,Technical School,11,Married-civ-spouse,Prof-specialty,Married,White,0,0,43,United-States,<=50K,24733
23882,21,Private,322144,Bachelors Degree,10,Single,Other-service,Single,White,0,0,40,United-States,<=50K,43527
23883,41,Self-emp-inc,75742,Technical School,15,Married-civ-spouse,Prof-specialty,Married,White,0,0,45,El-Salvador,>50K,288536
23885,55,Self-emp-not-inc,95149,Bachelors Degree,10,Married-civ-spouse,Transport-moving,Married,White,0,0,99,United-States,<=50K,6970
23886,42,Private,68469,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,0,0,40,United-States,<=50K,3510
23887,63,Self-emp-not-inc,27653,Highschool Graduate,9,Married-civ-spouse,Farming-fishing,Married,White,0,0,35,United-States,<=50K,26887
23888,21,Private,410439,Bachelors Degree,10,Single,Sales,Single,White,0,0,24,United-States,<=50K,33950
23894,45,Private,185385,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,0,0,40,United-States,<=50K,10330
23897,43,Self-emp-inc,602513,Advanced Degree,14,Married-civ-spouse,Exec-managerial,Married,White,0,0,50,United-States,>50K,89330
23898,53,Local-gov,287192,Highschool Graduate,2,Married-civ-spouse,Other-service,Married,White,0,0,32,Mexico,<=50K,41648
23899,34,Private,215047,Bachelors Degree,10,Single,Exec-managerial,Single,White,0,0,45,United-States,<=50K,2005
23901,53,Private,137192,Bachelors Degree,13,Divorced,Exec-managerial,Single,Asian-Pac-Islander,0,0,50,United-States,<=50K,39198
23902,33,Private,275369,Highschool Graduate,4,Separated,Handlers-cleaners,Single,Black,0,0,35,Haiti,<=50K,10925
23903,45,Private,99971,Highschool Graduate,9,Married-civ-spouse,Transport-moving,Married,White,0,0,50,United-States,<=50K,49233
