,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
26169,26,Private,60722,Bachelors Degree,13,Single,Prof-specialty,Single,Asian-Pac-Islander,0,0,40,United-States,<=50K,4391
26174,23,State-gov,368739,Bachelors Degree,13,Single,Prof-specialty,Single,White,0,0,40,United-States,<=50K,11557
26178,17,Private,167658,Highschool Graduate,8,Single,Sales,Single,White,0,0,6,United-States,<=50K,32071
26181,28,Private,188236,Bachelors Degree,10,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,20840
26182,30,Unknown,355571,Highschool Graduate,9,Single,Unknown,Single,Black,0,0,40,United-States,<=50K,26659
26187,35,Private,187329,Bachelors Degree,13,Single,Prof-specialty,Single,White,0,0,40,United-States,<=50K,35778
26188,28,Private,270973,Technical School,12,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,20060
26189,45,Local-gov,160187,Highschool Graduate,9,Married-spouse-absent,Adm-clerical,Single,Black,0,0,40,United-States,<=50K,4909
26193,39,Local-gov,164515,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,23114
26195,32,Local-gov,169837,Technical School,12,Divorced,Exec-managerial,Single,Black,0,0,40,United-States,<=50K,49626
26196,61,Unknown,124648,Highschool Graduate,6,Divorced,Unknown,Single,White,0,0,40,United-States,<=50K,3210
26197,43,Private,185057,Highschool Graduate,9,Divorced,Exec-managerial,Single,White,0,0,30,United-States,>50K,147238
26198,23,Private,240049,Highschool Graduate,1,Single,Other-service,Single,Asian-Pac-Islander,0,0,40,Laos,<=50K,18867
26199,18,Private,164441,Bachelors Degree,10,Single,Adm-clerical,Single,White,0,0,38,United-States,<=50K,27105
26201,19,Self-emp-inc,148955,Bachelors Degree,10,Single,Other-service,Single,Asian-Pac-Islander,0,0,35,South,<=50K,25756
26205,32,Private,97306,Bachelors Degree,13,Single,Adm-clerical,Single,White,0,0,48,United-States,<=50K,46725
26206,65,Unknown,106910,Highschool Graduate,7,Divorced,Unknown,Single,Asian-Pac-Islander,0,0,15,United-States,<=50K,36805
26215,23,Private,33423,Bachelors Degree,10,Single,Sales,Single,White,0,0,30,United-States,<=50K,13027
26216,45,Private,75673,Technical School,11,Widowed,Adm-clerical,Single,Asian-Pac-Islander,0,0,40,United-States,<=50K,35440
26217,36,Private,185744,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,0,0,35,United-States,>50K,73110
26219,50,Private,74879,Highschool Graduate,9,Married-spouse-absent,Handlers-cleaners,Single,White,0,0,40,United-States,<=50K,24877
26220,58,Private,272902,Bachelors Degree,13,Widowed,Exec-managerial,Single,White,0,0,40,United-States,<=50K,19145
26225,53,Private,142717,Bachelors Degree,13,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,10220
26226,24,Private,124242,Highschool Graduate,9,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,27763
26231,78,Unknown,74795,Technical School,12,Widowed,Unknown,Single,White,0,0,4,United-States,<=50K,4434
26233,43,Local-gov,94937,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,0,0,28,United-States,<=50K,33589
26245,33,Private,181388,Highschool Graduate,9,Separated,Other-service,Single,White,0,0,40,United-States,<=50K,49156
26248,37,Self-emp-not-inc,149230,Technical School,11,Single,Other-service,Single,White,0,0,40,United-States,<=50K,25869
26251,61,Unknown,187636,Bachelors Degree,13,Divorced,Unknown,Single,White,0,0,40,United-States,<=50K,1835
26253,69,Federal-gov,143849,Highschool Graduate,7,Widowed,Adm-clerical,Single,White,0,0,20,United-States,<=50K,38910
26254,41,Self-emp-not-inc,97277,Technical School,11,Divorced,Other-service,Single,White,0,0,10,United-States,<=50K,40485
26259,90,Unknown,175444,Highschool Graduate,4,Separated,Unknown,Single,White,0,0,15,United-States,<=50K,1530
26261,51,Federal-gov,124076,Bachelors Degree,13,Widowed,Adm-clerical,Single,White,0,0,40,United-States,<=50K,46425
26263,51,Private,280278,Highschool Graduate,6,Separated,Adm-clerical,Single,Black,0,0,40,United-States,<=50K,22734
26265,42,Private,198422,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,13634
26273,60,Private,139586,Technical School,11,Widowed,Exec-managerial,Single,Asian-Pac-Islander,0,0,40,United-States,>50K,204236
26276,40,Private,205706,Highschool Graduate,9,Married-civ-spouse,Exec-managerial,Married,White,0,0,40,United-States,<=50K,9822
26277,27,Private,131310,Highschool Graduate,9,Married-civ-spouse,Other-service,Married,White,0,0,40,United-States,>50K,303386
26279,43,Private,200734,Highschool Graduate,9,Separated,Other-service,Single,Black,0,0,40,United-States,<=50K,24160
26283,44,Private,185057,Advanced Degree,14,Single,Prof-specialty,Single,White,0,0,35,United-States,<=50K,2892
26289,56,Private,147202,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,0,0,45,Germany,<=50K,6999
26291,26,Private,359543,Bachelors Degree,13,Single,Adm-clerical,Single,White,0,0,40,Mexico,<=50K,38470
26294,32,Private,188154,Bachelors Degree,10,Divorced,Machine-op-inspct,Single,White,0,0,40,United-States,<=50K,16451
26295,18,Private,110142,Highschool Graduate,9,Single,Adm-clerical,Single,White,0,0,30,United-States,<=50K,29425
26304,30,Local-gov,118500,Bachelors Degree,13,Single,Prof-specialty,Single,White,0,0,40,United-States,<=50K,39254
26307,18,Private,444607,Bachelors Degree,10,Single,Sales,Single,White,0,0,25,United-States,<=50K,27061
26311,36,Private,185394,Highschool Graduate,6,Single,Handlers-cleaners,Single,White,0,0,34,United-States,<=50K,12841
26313,23,Private,183945,Bachelors Degree,10,Single,Adm-clerical,Single,White,0,0,60,United-States,<=50K,5042
26318,38,Self-emp-inc,124665,Bachelors Degree,13,Single,Craft-repair,Single,White,0,0,20,United-States,<=50K,10145
26319,29,Private,146719,Highschool Graduate,9,Single,Transport-moving,Single,White,0,0,45,United-States,<=50K,41920
26323,76,Local-gov,329355,Highschool Graduate,9,Widowed,Other-service,Single,White,0,0,13,United-States,<=50K,11583
26325,49,Local-gov,304246,Advanced Degree,14,Separated,Prof-specialty,Single,White,0,0,70,United-States,<=50K,22316
26326,36,Local-gov,174640,Technical School,11,Single,Protective-serv,Single,Black,0,0,60,United-States,>50K,73744
26328,47,Private,298037,Technical School,11,Divorced,Prof-specialty,Single,White,0,0,44,United-States,<=50K,29951
26331,27,Private,78529,Highschool Graduate,9,Single,Transport-moving,Single,White,0,0,15,United-States,<=50K,2829
26333,20,Private,275357,Technical School,11,Single,Tech-support,Single,White,0,0,25,United-States,<=50K,14909
26335,57,Local-gov,199546,Advanced Degree,14,Divorced,Other-service,Single,Black,0,0,40,United-States,<=50K,14242
26336,39,Private,184128,Highschool Graduate,7,Divorced,Sales,Single,White,0,0,40,United-States,<=50K,45337
26340,21,Private,119474,Highschool Graduate,9,Single,Other-service,Single,White,0,0,40,United-States,<=50K,35845
26341,49,Local-gov,321851,Technical School,12,Divorced,Adm-clerical,Single,White,0,0,30,United-States,<=50K,43454
26344,63,Private,20323,Bachelors Degree,10,Divorced,Other-service,Single,White,0,0,40,United-States,<=50K,18309
26346,41,Private,200652,Highschool Graduate,5,Divorced,Other-service,Single,White,0,0,35,United-States,<=50K,33087
26348,45,Local-gov,53123,Highschool Graduate,7,Married-civ-spouse,Other-service,Married,White,0,0,25,United-States,<=50K,45510
26349,47,Private,175990,Highschool Graduate,9,Married-civ-spouse,Other-service,Married,White,0,0,30,United-States,>50K,290238
26350,47,Private,316101,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,22545
26359,52,Unknown,318351,Bachelors Degree,10,Married-civ-spouse,Unknown,Married,White,0,0,40,United-States,>50K,51779
26362,54,Local-gov,184620,Advanced Degree,14,Divorced,Prof-specialty,Single,White,0,0,40,United-States,<=50K,46952
26364,20,Unknown,41356,Technical School,12,Single,Unknown,Single,White,0,0,32,United-States,<=50K,43627
26365,43,Private,459342,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,9357
26372,52,Local-gov,378045,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,0,0,45,United-States,<=50K,2151
26373,44,Private,177083,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,36639
26375,35,Private,299353,Highschool Graduate,9,Single,Other-service,Single,Black,0,0,40,United-States,<=50K,41828
26376,30,Private,63861,Technical School,12,Single,Tech-support,Single,White,0,0,40,United-States,<=50K,32489
26379,30,Private,176871,Bachelors Degree,10,Separated,Adm-clerical,Single,Black,0,0,40,United-States,<=50K,10794
26384,26,Private,181666,Technical School,12,Married-civ-spouse,Adm-clerical,Single,White,0,0,40,Unknown,<=50K,40383
26397,40,Private,193144,Highschool Graduate,9,Divorced,Other-service,Single,White,0,0,36,United-States,<=50K,15713
26404,53,Private,123092,Highschool Graduate,9,Widowed,Machine-op-inspct,Single,White,0,0,40,United-States,<=50K,48340
26413,29,Private,146343,Highschool Graduate,9,Single,Other-service,Single,Black,0,0,25,United-States,<=50K,13743
26414,20,Private,225811,Highschool Graduate,9,Single,Sales,Single,White,0,0,23,United-States,<=50K,27200
26415,58,Private,374108,Bachelors Degree,10,Divorced,Prof-specialty,Single,White,0,0,40,United-States,<=50K,33169
26417,23,Private,412248,Technical School,12,Single,Other-service,Single,White,0,0,25,United-States,<=50K,30223
26420,26,Private,159603,Technical School,12,Single,Adm-clerical,Single,White,0,0,32,United-States,<=50K,47964
26425,17,Private,317702,Highschool Graduate,5,Single,Other-service,Single,Black,0,0,40,United-States,<=50K,8050
26427,52,Private,135607,Bachelors Degree,10,Widowed,Other-service,Single,Black,0,0,40,Unknown,<=50K,47643
26428,28,Private,168514,Technical School,12,Married-civ-spouse,Exec-managerial,Married,White,0,0,40,United-States,<=50K,43172
26434,30,Private,251411,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,40084
26445,29,Private,176027,Bachelors Degree,13,Single,Prof-specialty,Single,White,0,0,40,United-States,<=50K,14140
26447,37,Private,39606,Technical School,11,Divorced,Sales,Single,White,0,0,40,United-States,<=50K,28611
26453,26,Private,360252,Technical School,12,Married-civ-spouse,Adm-clerical,Married,White,0,0,40,United-States,<=50K,16574
26461,17,Private,123335,Highschool Graduate,6,Single,Sales,Single,White,0,0,20,United-States,<=50K,29894
26463,26,Private,358124,Highschool Graduate,9,Single,Other-service,Single,Black,0,0,40,United-States,<=50K,14722
26466,41,Private,207779,Highschool Graduate,9,Separated,Other-service,Single,White,0,0,40,United-States,<=50K,33614
26471,23,Private,152140,Highschool Graduate,9,Single,Sales,Single,White,0,0,40,United-States,<=50K,40563
26478,45,Private,72844,Highschool Graduate,9,Divorced,Exec-managerial,Single,White,0,0,46,United-States,<=50K,4816
26479,49,Private,206947,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,48326
26480,19,Private,64112,Highschool Graduate,8,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,16327
26481,34,State-gov,20057,Bachelors Degree,10,Married-spouse-absent,Adm-clerical,Single,Asian-Pac-Islander,0,0,38,Philippines,<=50K,4214
26483,25,Private,132683,Highschool Graduate,9,Single,Priv-house-serv,Single,White,0,0,50,United-States,<=50K,22860
26486,31,State-gov,78291,Bachelors Degree,13,Single,Prof-specialty,Single,White,0,0,40,United-States,<=50K,46432
26492,59,Unknown,87247,Highschool Graduate,6,Divorced,Unknown,Single,White,0,0,40,England,<=50K,49661
26494,44,Private,128676,Bachelors Degree,10,Single,Adm-clerical,Single,Black,0,0,40,United-States,<=50K,19590
26495,24,Private,205844,Bachelors Degree,13,Single,Exec-managerial,Single,Black,0,0,40,United-States,<=50K,39970
26497,50,Private,240612,Highschool Graduate,9,Married-spouse-absent,Exec-managerial,Single,White,0,0,10,United-States,<=50K,15941
26499,23,Local-gov,254127,Bachelors Degree,13,Single,Prof-specialty,Single,White,0,0,50,United-States,<=50K,46012
26503,52,Private,153751,Highschool Graduate,5,Separated,Other-service,Single,Black,0,0,30,United-States,<=50K,20187
26506,28,Private,111520,Highschool Graduate,7,Single,Machine-op-inspct,Single,White,0,0,40,Nicaragua,<=50K,46667
26510,32,Private,230484,Highschool Graduate,4,Separated,Sales,Single,White,0,0,35,United-States,<=50K,28920
26512,51,Local-gov,186416,Bachelors Degree,13,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,10011
26517,55,Private,225365,Highschool Graduate,9,Widowed,Other-service,Single,White,0,0,30,United-States,<=50K,38602
26518,36,Private,187983,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,0,0,40,United-States,<=50K,20994
26519,21,Private,89991,Bachelors Degree,10,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,11766
26525,42,Private,183384,Bachelors Degree,10,Divorced,Adm-clerical,Single,Black,0,0,40,United-States,<=50K,40431
26526,41,Local-gov,112797,Advanced Degree,14,Divorced,Prof-specialty,Single,White,0,0,60,United-States,<=50K,14240
26528,36,Private,156780,Highschool Graduate,9,Single,Sales,Single,Asian-Pac-Islander,0,0,40,Unknown,<=50K,30838
26529,42,Local-gov,186909,Technical School,12,Married-civ-spouse,Exec-managerial,Married,White,0,0,45,United-States,>50K,101723
26535,53,Self-emp-inc,188067,Bachelors Degree,10,Widowed,Sales,Single,White,0,0,40,United-States,<=50K,37327
26537,60,Private,205934,Highschool Graduate,9,Separated,Other-service,Single,White,0,0,25,United-States,<=50K,28795
26538,56,Private,147653,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,0,0,32,United-States,<=50K,37073
26544,22,Private,43535,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,0,0,40,United-States,<=50K,42435
26545,32,State-gov,104509,Highschool Graduate,9,Divorced,Other-service,Single,White,0,0,25,United-States,<=50K,6403
26546,27,Private,118230,Bachelors Degree,13,Single,Exec-managerial,Single,White,0,0,40,United-States,<=50K,4597
26547,25,Private,152046,Bachelors Degree,13,Single,Prof-specialty,Single,White,0,0,40,Guatemala,<=50K,12993
26551,37,Private,189674,Bachelors Degree,13,Separated,Exec-managerial,Single,Black,0,0,40,United-States,<=50K,44663
26553,29,Private,47429,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,0,0,40,United-States,>50K,342351
26555,45,Private,187969,Technical School,11,Single,Sales,Single,White,0,0,38,United-States,<=50K,6777
26556,33,Private,288398,Bachelors Degree,13,Divorced,Adm-clerical,Single,White,0,0,45,United-States,<=50K,40752
26557,39,Private,114591,Bachelors Degree,10,Separated,Prof-specialty,Single,White,0,0,40,United-States,<=50K,27126
26559,53,Local-gov,248834,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,0,0,50,United-States,>50K,462921
26560,30,Private,165686,Bachelors Degree,13,Single,Other-service,Single,White,0,0,40,United-States,<=50K,6233
26574,28,Private,192283,Advanced Degree,14,Married-spouse-absent,Sales,Single,White,0,0,80,United-States,>50K,353707
26576,53,Private,147476,Highschool Graduate,9,Divorced,Exec-managerial,Single,Black,0,0,40,United-States,<=50K,26632
26579,27,Private,68848,Bachelors Degree,13,Single,Adm-clerical,Single,White,0,0,35,United-States,<=50K,30921
26581,27,Private,106039,Bachelors Degree,13,Divorced,Prof-specialty,Single,White,0,0,50,United-States,<=50K,25946
26583,36,Unknown,205396,Highschool Graduate,9,Widowed,Unknown,Single,White,0,0,4,United-States,<=50K,11873
26584,32,Private,283400,Highschool Graduate,9,Single,Machine-op-inspct,Single,White,0,0,40,United-States,<=50K,9381
26587,40,Private,303291,Bachelors Degree,10,Married-civ-spouse,Other-service,Married,White,0,0,35,United-States,<=50K,37205
26590,39,Private,65738,Advanced Degree,14,Single,Other-service,Single,White,0,0,32,United-States,<=50K,44074
26591,49,Private,175070,Bachelors Degree,10,Divorced,Other-service,Single,White,0,0,40,United-States,<=50K,24576
26592,26,Private,150132,Highschool Graduate,9,Single,Adm-clerical,Single,White,0,0,45,United-States,<=50K,49999
26593,31,Private,377374,Bachelors Degree,10,Divorced,Adm-clerical,Single,Black,0,0,40,Japan,<=50K,9703
26595,27,Private,194243,Technical School,15,Single,Prof-specialty,Single,White,0,0,40,United-States,<=50K,47306
26596,31,Private,106347,Bachelors Degree,10,Married-civ-spouse,Adm-clerical,Married,Black,0,0,40,United-States,<=50K,16711
26597,59,Private,214865,Highschool Graduate,9,Widowed,Exec-managerial,Single,White,0,0,50,United-States,<=50K,1548
26598,19,Unknown,185619,Bachelors Degree,10,Single,Unknown,Single,White,0,0,20,United-States,<=50K,42508
26599,18,Private,96445,Bachelors Degree,10,Single,Other-service,Single,White,0,0,24,United-States,<=50K,46342
26601,24,Private,209034,Technical School,12,Married-civ-spouse,Sales,Single,White,0,0,20,United-States,<=50K,12814
26605,60,Private,188236,Highschool Graduate,6,Widowed,Tech-support,Single,White,0,0,40,United-States,<=50K,38133
26609,34,Private,329587,Highschool Graduate,6,Separated,Other-service,Single,White,0,0,35,United-States,<=50K,21001
26612,53,Local-gov,131258,Technical School,15,Single,Prof-specialty,Single,White,0,0,50,United-States,>50K,418743
26613,23,Private,103632,Highschool Graduate,9,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,9318
26617,17,Private,347322,Highschool Graduate,6,Single,Sales,Single,White,0,0,20,United-States,<=50K,25730
26619,43,Unknown,387839,Highschool Graduate,9,Single,Unknown,Single,White,0,0,40,United-States,<=50K,37181
26621,62,Private,177791,Highschool Graduate,6,Divorced,Other-service,Single,White,0,0,40,United-States,<=50K,32002
26626,26,Private,181920,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,0,0,45,United-States,>50K,59031
